url,question,answer,sources
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_fayloobmennikom_i_ftp_18de37d0","В чём разница между файлообменником и FTP?","Файлообменник и FTP — разные понятия. Файлообменник — это сервис, который позволяет обмениваться файлами между пользователями.  Он удобен для передачи больших объёмов данных, таких как медиафайлы или архивы. FTP (File Transfer Protocol) — протокол передачи файлов, который используется для передачи информации между устройствами по сети.  FTP работает по двум каналам TCP: один занимается передачей информации, а второй — управлением этим процессом. Таким образом, разница между файлообменником и FTP заключается в том, что первый сервис ориентирован на обмен файлами, а FTP — на сам процесс передачи информации.","https://sky.pro/wiki/sql/protokoly-peredachi-fajlov-primery-i-ispolzovanie/ | https://www.cloud4y.ru/blog/what-is-ftp-protocol/"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_fizicheskim_i_virtualnym_2d85ef36","В чём разница между физическим и виртуальным хранилищем данных?","Разница между физическим и виртуальным хранилищем данных заключается в том, что в первом случае файлы или информация занимают физическое пространство, а во втором — виртуальное. Физическое хранилище представлено традиционными дисковыми устройствами, такими как накопители на жёстких магнитных дисках (HDD), твердотельные накопители (SSD) и их гибридные разновидности.  В таком хранилище к физическим устройствам нужно обращаться напрямую. Виртуальное хранилище основано на технологии виртуализации, где несколько физических устройств хранения группируются и используют один сервер.  Для пользователя различные ресурсы хранения, составляющие виртуализированный пул, не видны, поэтому виртуальное хранилище выглядит как один физический диск. Некоторые преимущества виртуального хранилища:","https://www.dropbox.com/ru/resources/what-is-a-virtual-data-room | https://tproger.ru/articles/vybor-sistemy-hranenija-dannyh-6-glavnyh-voprosov-oblachnomu-provajderu | https://www.itc.by/chto-takoe-virtualizacziya-hraneniya-dannyh/ | https://cloud.ru/blog/vtsod"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_fizicheskimi_i_tehnicheskimi_ef811e67","В чем разница между физическими и техническими каналами утечки информации?","Разница между физическими и техническими каналами утечки информации заключается в том, что физические каналы — это способы, которыми конфиденциальная информация может быть получена или распространена без использования электронных или цифровых средств.  Например, через украденные или утерянные устройства, бумажные документы, несанкционированный доступ к хранилищам или устройства наблюдения. Технические каналы утечки информации возникают при обработке и передаче данных в технической среде и по каналам связи, при несанкционированном доступе к ним с помощью устройств, программного обеспечения либо аппаратно-программных комплексов для скрытого получения информации.  В таких каналах источниками информации служат шумовые сигналы, излучения и вибрации, исходящие от интересующих объектов.  Распространение сигналов происходит через определённую физическую среду (волновую или электрическую).  Для улавливания и расшифровки информационных сигналов используется специальная техника.","https://securitymedia.org/info/utekay-esli-ne-pod-zamkom-raznoobrazie-kanalov-utechki-informatsii.html | https://rt-solar.ru/products/solar_dozor/blog/2085/ | https://searchinform.ru/analitika-v-oblasti-ib/utechki-informatsii/sluchai-utechki-informatsii/klassifikatsiya-kanalov-utechki-informatsii/klassifikatsiya-kanalov-utechki-informatsii/"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_ftp_http_i_ssh_protokolami_fd733037","В чем разница между FTP, HTTP и SSH протоколами?","Разница между FTP, HTTP и SSH протоколами заключается в их назначении и функциях:","https://cloud.ru/blog/chto-takoe-ftp-protokol-i-kak-nastroit-ftp-server | https://sky.pro/wiki/sql/protokol-ftp-chto-eto-i-kak-rabotaet/ | https://firstvds.ru/technology/network-protocols | https://sky.pro/wiki/html/protokol-http-chto-eto-i-kak-rabotaet/ | https://blog.skillfactory.ru/glossary/ssh/ | https://qalearning.net/usefullresourses/protocols"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_ftp_i_drugimi_protokolami_3dc29fc0","В чём разница между FTP и другими протоколами передачи данных, такими как HTTP и SFTP?","Разница между FTP и другими протоколами передачи данных, такими как HTTP и SFTP, заключается в их назначении и особенностях:","https://habr.com/ru/articles/500438/ | https://ru.wikipedia.org/wiki/FTP | https://skillbox.ru/media/code/protokol-ftp-chto-eto-takoe-i-kak-s-nim-rabotat/ | https://sky.pro/wiki/sql/protokoly-peredachi-fajlov-opredelenie-i-vidy/"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_get_i_post_zaprosami_5f54a7ab","В чем разница между get и post запросами в HTTP?","Разница между GET и POST-запросами в HTTP заключается в их целях и способе передачи данных. GET предназначен для получения данных с сервера, не изменяет информацию на нём.  Параметры запроса передаются в URL, их объём ограничен.  С помощью GET можно передавать только строки. POST используется для отправки данных на сервер, в том числе для изменения состояния на нём.  Информация передаётся в теле запроса, объём данных не ограничен.  POST поддерживает разные типы данных, включая числа и двоичные. Некоторые другие различия: Сравнивать GET и POST не совсем корректно, так как они используются для разных целей и в большинстве случаев не взаимозаменяемы.","https://evmservice.ru/blog/metody-get-i-post/ | https://blog.skillfactory.ru/chto-takoe-metody-get-i-post-v-http/ | https://cloud.ru/blog/metody-get-i-post-v-http | https://exolve.ru/blog/methods-get-post-http/"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_gipervizorami_pervogo_1e40cb1d","В чем разница между гипервизорами первого и второго типа в контексте виртуализации?","Основное различие между гипервизорами первого и второго типа в контексте виртуализации заключается в том, как они устанавливаются и работают. Гипервизоры первого типа (bare-metal) устанавливаются непосредственно на физическое оборудование, не загружая основную операционную систему.  Они используют прямой доступ к исходному оборудованию и никакому другому программному обеспечению. Гипервизоры второго типа (хостируемые) устанавливаются поверх существующей операционной системы.  Такой инструмент находится в полной зависимости от установленной ОС и требует дополнительных разрешений для использования процессора, хранилища или других ресурсов хоста. Некоторые особенности гипервизоров первого и второго типа: Примеры гипервизоров первого типа: VMware ESXi, Microsoft Hyper-V и Citrix XenServer.  Примеры гипервизоров второго типа: VirtualBox, VMware Workstation и VMware Fusion.","https://www.cloud4y.ru/blog/tipy-gipervizorov-sravnitelnyy-analiz/ | https://www.makeuseof.com/type-1-vs-type-2-hypervisor-what-is-the-difference/ | https://www.xelent.ru/blog/kakie-tipy-gipervizorov-sushchestvuyut/ | https://wiki.merionet.ru/articles/cto-takoe-gipervizor-razbiraemsia-kak-rabotaet-virtualnyi-server | https://tecadmin.net/type-1-vs-type-2-virtualization/"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_gipervizorami_pervogo_9c40c35c","В чем разница между гипервизорами первого и второго типа?","Разница между гипервизорами первого и второго типа заключается в том, что первый тип работает непосредственно на физическом аппаратном обеспечении хост-машины, а второй — поверх операционной системы. Гипервизор первого типа не должен загружать базовую операционную систему.  Он использует прямой доступ к исходному оборудованию и никакому другому программному обеспечению (ОС и драйверы).  Такие гипервизоры считаются самыми эффективными и производительными.  Они отличаются высокой степенью безопасности, поскольку каждая гостевая виртуальная машина изолирована от других машин, работающих на том же оборудовании. Гипервизор второго типа устанавливается поверх существующей ОС.  Он зависит от существующей ОС хост-машины для управления вызовами к процессору, памяти, хранилищу и сетевым ресурсам.  Гипервизоры второго типа обычно используются в средах с небольшим количеством серверов.  Для настройки и управления виртуальными машинами не требуется консоль управления на другой системе. Таким образом, гипервизоры первого типа подходят для корпоративных установок, а гипервизоры второго типа — для персональных и небольших развёртываний.","https://www.cloud4y.ru/blog/tipy-gipervizorov-sravnitelnyy-analiz/ | https://wiki.merionet.ru/articles/cto-takoe-gipervizor-razbiraemsia-kak-rabotaet-virtualnyi-server | https://dzen.ru/a/X1d6RiLibggaSF7l"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_gipervizorami_pervogo_c3ef4227","В чём разница между гипервизорами первого и второго типа?","Разница между гипервизорами первого и второго типа заключается в их расположении и особенностях работы: Таким образом, гипервизоры первого типа подходят для корпоративных установок, а гипервизоры второго типа — для персональных и небольших развёртываний.","https://dzen.ru/a/X1d6RiLibggaSF7l | https://www.cloud4y.ru/blog/tipy-gipervizorov-sravnitelnyy-analiz/ | https://wiki.merionet.ru/articles/cto-takoe-gipervizor-razbiraemsia-kak-rabotaet-virtualnyi-server"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_gipervizorami_tipov_1_cdc1ce66","В чём разница между гипервизорами типов 1 и 2?","Разница между гипервизорами типов 1 и 2 заключается в том, как они устанавливаются и работают: Таким образом, гипервизоры типа 1 подходят для корпоративных установок, а гипервизоры типа 2 — для персональных или небольших развёртываний.","https://www.makeuseof.com/type-1-vs-type-2-hypervisor-what-is-the-difference/ | https://andreyex.ru/stati/chto-takoe-gipervizor-v-chem-raznitsa-mezhdu-tipom-1-i-2/ | https://www.cloud4y.ru/blog/tipy-gipervizorov-sravnitelnyy-analiz/ | https://dzen.ru/a/X1d6RiLibggaSF7l"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_harfaylom_i_logom_brauzera_861eaea3","В чем разница между HAR-файлом и логом браузера?","HAR-файл и лог браузера — это разные понятия, каждое из которых имеет своё значение. HAR-файл (HTTP Archive) — это архив, содержащий записи всех сетевых запросов, отправленных и полученных браузером при загрузке веб-страницы.  Он позволяет детально анализировать сетевой трафик и выявлять проблемы с производительностью или безопасностью. Лог браузера — это текстовые записи, фиксирующие события, происходящие в программе или системе.  Они помогают выявить и исправить ошибки в коде, отследить состояние системы и выявить проблемы до того, как они станут критическими, а также провести аудит и анализ производительности. Таким образом, основное различие между HAR-файлом и логом браузера в том, что первый содержит информацию о взаимодействии браузера с веб-страницей, а вторые — текстовые записи о событиях в программе или системе.","https://telegra.ph/Kak-chitat-logi-v-brauzere-Polnoe-rukovodstvo-dlya-nachinayushchih-i-prodvinutyh-polzovatelej-02-15 | https://cloud.ru/docs/overview/support/topics/guides__har_log.html"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_ids_i_ips_sistemami_zaschity_61a07a6c","В чем разница между IDS и IPS системами защиты информации?","Основное различие между IDS (системой обнаружения вторжений) и IPS (системой предотвращения вторжений) заключается в способе реагирования на нарушение информационной безопасности. IDS только обнаруживает атаки и уведомляет о них, является инструментом мониторинга.  Система отслеживает сетевой трафик и активность в сети, анализирует действия пользователей и приложений. IPS, в свою очередь, не только выявляет проблему, но и сразу запускает процессы противодействия ей.  Система активно блокирует вредоносные действия, вмешиваясь в трафик в режиме реального времени.  Например, если IPS определяет, что в сеть пытается проникнуть вредоносное ПО или происходит распределённая атака типа DDoS, она немедленно прерывает такие попытки и блокирует подозрительные пакеты. Некоторые другие различия между IDS и IPS: Несмотря на различия, IDS и IPS часто работают вместе, дополняя друг друга.","https://infars.ru/blog/obnaruzhenie-i-predotvrashchenie-vtorzheniy-idsips-kak-eto-rabotaet/ | https://cloud.ru/blog/ips-i-ids-sistemy | https://psb.hosting/blogs/ips-ids | https://incom.by/articles/ib/ips-ids-klyuch-k-zashchite-ot-sovremennykh-kiberatak/"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_informativnym_maloinformativnym_8049e54e","В чём разница между информативным, малоинформативным и неинформативным каналами утечки информации?","Разница между информативным, малоинформативным и неинформативным каналами утечки информации заключается в ценности передаваемой по ним информации. Информативный канал передаёт ценные сведения, например, конфиденциальные данные или сведения, отнесённые к государственной тайне. Малоинформативный канал передаёт менее ценные данные, например, общие сведения о предприятии или его продукции. Неинформативный канал передаёт информацию, которая не представляет особой ценности для злоумышленника, например, бракованные изделия и отходы производства, случайно попадающие за пределы рабочей зоны. Таким образом, информативность канала оценивается ценностью информации, которая по нему передаётся.","https://intuit.ru/studies/courses/2291/591/lecture/12696 | https://op.vlsu.ru/fileadmin/Programmy/Magistratura/10.04.01/Metod_doc/Uch_posob/2016/Metod_TSZI_100401_29122016.pdf | https://stotis.sakhalin.gov.ru/upload/medialibrary/89c/prae14mzye0fac6etzcjrqtj9znasste.pdf | https://searchinform.ru/analitika-v-oblasti-ib/utechki-informatsii/sluchai-utechki-informatsii/tekhnicheskie-kanaly-utechki-informatsii/vidy-tekhnicheskikh-kanalov-utechki-informatsii/"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_klassami_zaschity_skzi_bf95a37b","В чём разница между классами защиты СКЗИ КС1 и КС2?","Разница между классами защиты СКЗИ КС1 и КС2 заключается в уровне защиты и предполагаемых угрозах. Класс защиты КС1 предназначен для защиты информации, требующей обычной степени конфиденциальности и целостности.  Предполагается, что взлом происходит за пределами зоны, находящейся под защитой.  КС1 гарантирует защиту от типичных методов атак, используемых большинством злоумышленников.  Классом КС1 защищаются данные, которые не содержат государственной тайны или коммерческой тайны, а также персональные данные. Класс защиты КС2 предназначен для защиты информации, требующей повышенной степени конфиденциальности и целостности.  КС2 гарантирует эффективное противодействие техническим возможностям широкого круга потенциальных атакующих, включая криптоаналитические атаки, скрытые каналы передачи информации, а также различные социально-технические атаки.  Средства КС2 имеют встроенную систему контроля целостности данных, что позволяет определить любые изменения или несанкционированный доступ к информации.  Такие средства защиты используются, например, для обеспечения банковской и коммерческой секретности, для защиты государственных и военных секретов. Таким образом, КС1 обеспечивает защиту от внешних угроз, а КС2 — от внутренних.","https://cryptostore.ru/article/novosti/varianty_ispolneniya_skzi_ks3_ks2_i_ks1/ | https://gb.ru/blog/kriptograficheskaya-zaschita-informatsii/ | https://ddos-guard.ru/blog/skzi"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_klassami_zaschity_skzi_fd0b7522","В чем разница между классами защиты СКЗИ в России?","Согласно нормативам ФСБ России, существует 5 классов защиты средств криптографической защиты информации (СКЗИ): Класс присваивается средству защиты информации ФСБ России по результатам сертификации.  СКЗИ классов КА и КВ представляют собой дорогостоящие программно-аппаратные комплексы и используются для хранения самых защищённых данных, например, относящихся к гостайне.  На коммерческих предприятиях в основном используются СКЗИ классов КС1–КС3.","https://club.dns-shop.ru/blog/t-57-tehnologii/121378-chto-takoe-skzi-i-kakie-oni-byivaut/ | https://rt-solar.ru/services/mss/blog/5456/"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_klassicheskim_brandmauerom_0114a444","В чем разница между классическим брандмауэром и программно-аппаратным комплексом сетевой безопасности?","Разница между классическим брандмауэром и программно-аппаратным комплексом сетевой безопасности заключается в их устройстве и назначении: Таким образом, классический брандмауэр защищает отдельные устройства в сети, а программно-аппаратный комплекс — всю сеть в целом, обеспечивая централизованную защиту и контроль сетевого трафика.","https://cloud.vk.com/blog/mezhsetevoy-ekran-chto-eto-takoe-i-kak-on-zashchishchaet/ | https://habr.com/ru/companies/cybersafe/articles/268787/ | https://rt-solar.ru/products/solar_webproxy/blog/3014/ | https://softmart.by/news/otlichie-programmnyix-i-apparatnyix-fajervolov"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_klassicheskim_mezhsetevym_14a8e9c2","В чем разница между классическим межсетевым экраном и Next-Generation Firewall?","Разница между классическим межсетевым экраном (МЭ) и Next-Generation Firewall (NGFW) заключается в их функциональности и уровне защиты. МЭ фильтрует входящий и исходящий сетевой трафик, анализируя источник, время передачи, IP-адрес, протокол, частоту сообщений и другие параметры.  Он выступает в качестве барьера между двумя сетями, например, внутренней сетью компании и интернетом. NGFW — это усовершенствованное устройство безопасности, которое сочетает традиционные функции межсетевого экрана с дополнительными функциями, предоставляя всестороннюю защиту для современных корпоративных сетей. Основное отличие NGFW от МЭ заключается в том, что NGFW выполняет глубокую проверку пакетов, позволяя анализировать содержимое трафика на уровне приложений.  Это даёт возможность идентифицировать и контролировать использование приложений, независимо от порта и протокола, что значительно повышает уровень безопасности. Ещё одно ключевое отличие заключается в способности NGFW идентифицировать и контролировать доступ пользователей, что обеспечивает более гибкое и точное управление безопасностью.","https://innostage-group.ru/press/blog/technical/mezhsetevye-ekrany-novogo-pokoleniya-ngfw/ | https://dzen.ru/a/XxdT7K9msUhYSESP"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_kontroliruemym_i_nekontroliruemym_08dcd62e","В чём разница между контролируемым и неконтролируемым машинным обучением?","Разница между контролируемым и неконтролируемым машинным обучением заключается в использовании наборов размеченных данных. Контролируемое обучение — это подход к машинному обучению, основанный на использовании наборов размеченных данных.  Такие наборы данных используются для создания алгоритмов, нацеленных на классификацию данных или точное прогнозирование результатов.  Например, в сфере распознавания спама входящими данными является любой текст, а метка даёт понять, является ли сообщение спамом. Неконтролируемое обучение — это метод машинного обучения, при котором модель обучается выявлять закономерности и скрытые взаимосвязи на наборах неразмеченных данных без контроля со стороны пользователя.  При неконтролируемом обучении алгоритму не сообщается конечная цель или шаблоны, а только предоставляются массивы данных — общие признаки распознаются автоматически.","https://vk.com/wall-166353059_51260 | https://habr.com/ru/companies/ibm/articles/554048/ | https://vc.ru/ai/353279-sposoby-obespecheniya-kachestva-dannyh-dlya-mashinnogo-obucheniya | https://cloud.ru/blog/ml-bez-uchitelya"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_krossplatformennymi_i_e75639e1","В чем разница между кроссплатформенными и облачными сервисами облачного резервного копирования?","Разница между кроссплатформенными и облачными сервисами облачного резервного копирования заключается в том, что кроссплатформенные сервисы поддерживают разные операционные системы, например, отечественные (Astra Linux и РЕД ОС) и международные (Windows и различные дистрибутивы Linux).  Например, к таким сервисам относится «Кибер Бэкап». Облачные сервисы предполагают хранение копий данных на удалённых серверах, управляемых сторонними поставщиками.  В отличие от традиционных методов резервного копирования, которые часто используют физические носители, облачные резервные копии используют Интернет для хранения и извлечения данных. Таким образом, кроссплатформенные сервисы ориентированы на поддержку различных операционных систем, а облачные сервисы — на хранение данных в облаке, где к ним можно получить доступ из любого места, где есть подключение к Интернету.","https://www.securitylab.ru/blog/personal/paragraph/354233.php | https://www.marketresearchintellect.com/ru/blog/the-rise-of-cloud-backup-services-how-they-re-changing-the-game-for-data-protection/ | https://experience.dropbox.com/ru-ru/resources/cloud-storage-vs-cloud-backup"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_lichnoy_i_korporativnoy_2ff1827d","В чем разница между личной и корпоративной учетной записью в облачных сервисах?","Возможно, имелись в виду различия между аккаунтами, предназначенными для разных целей, например, для работы с одним человеком (личным) и компанией (корпоративным). Личная учётная запись предназначена для записи информации об отдельном человеке, у неё нет собственных контактов.  Личные аккаунты похожи на бизнес-аккаунты, но они отличаются тем, что предназначены для работы с одним человеком. Корпоративная учётная запись используется для работы с компанией, в ней хранится информация о компании и её контактах, так как у организации может быть несколько контактов.  На корпоративные аккаунты распространяются политики безопасности компании, например, отзыв и блокирование аккаунтов, парольные политики, ограничение количества неуспешных попыток входа и другие. Таким образом, основное отличие в том, что личные аккаунты ориентированы на работу с одним человеком, а корпоративные — с компанией и её потребностями.","https://salesforce.stackexchange.com/questions/291498/what-is-the-difference-between-person-account-and-individual-account-model-in-fi"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_lichnoy_i_rabochey_uchetnoy_cd34b682","В чем разница между личной и рабочей учетной записью?","Разница между личной и рабочей учётной записью заключается в их назначении и управлении: Рабочие учётные записи имеют более сложные средства безопасности и соответствия требованиям для защиты конфиденциальных данных организации. Например, в Microsoft учётная запись Майкрософт предназначена для личного использования, а рабочие и учебные учётные записи создаются в организации администратором и часто связаны с продуктами Microsoft 365 для бизнеса или образования.","https://support.microsoft.com/ru-ru/account-billing/%D0%B2-%D1%87%D0%B5%D0%BC-%D1%80%D0%B0%D0%B7%D0%BD%D0%B8%D1%86%D0%B0-%D0%BC%D0%B5%D0%B6%D0%B4%D1%83-%D1%83%D1%87%D0%B5%D1%82%D0%BD%D0%BE%D0%B9-%D0%B7%D0%B0%D0%BF%D0%B8%D1%81%D1%8C%D1%8E-%D0%BC%D0%B0%D0%B9%D0%BA%D1%80%D0%BE%D1%81%D0%BE%D1%84%D1%82-%D0%B8-%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B5%D0%B9-%D0%B8%D0%BB%D0%B8-%D1%83%D1%87%D0%B5%D0%B1%D0%BD%D0%BE%D0%B9-%D1%83%D1%87%D0%B5%D1%82%D0%BD%D0%BE%D0%B9-%D0%B7%D0%B0%D0%BF%D0%B8%D1%81%D1%8C%D1%8E-72f10e1e-cab8-4950-a8da-7c45339575b0 | https://www.partitionwizard.com/partitionmanager/microsoft-personal-vs-work-school-account.html | https://web.archive.org/web/20200815055131/https://support.microsoft.com/ru-ru/office/%D0%BA%D0%B0%D0%BA%D1%83%D1%8E-%D1%83%D1%87%D0%B5%D1%82%D0%BD%D1%83%D1%8E-%D0%B7%D0%B0%D0%BF%D0%B8%D1%81%D1%8C-%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D1%8C-%D1%81-office-%D0%B8-%D0%B7%D0%B0%D1%87%D0%B5%D0%BC-%D0%BE%D0%BD%D0%B0-%D0%BD%D1%83%D0%B6%D0%BD%D0%B0-914e6610-2763-47ac-ab36-602a81068235"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_lokalnoy_i_setevoy_uchetnoy_19c42e48","В чем разница между локальной и сетевой учетной записью администратора","Разница между локальной и сетевой учётной записью администратора заключается в их назначении и области действия:","https://intuit.ru/studies/courses/1043/274/lecture/6941 | https://learn.microsoft.com/ru-ru/windows/security/identity-protection/access-control/local-accounts"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_lokalnym_i_globalnym_2e515333","В чем разница между локальным и глобальным изменением профиля в облачных сервисах?","Разница между локальным и глобальным изменением профиля в облачных сервисах заключается в том, что локальное изменение касается конкретного устройства, на котором хранится профиль, а глобальное — это изменения, которые затрагивают все связанные с профилем рабочие пространства (учётные записи компании). Например, в браузере Undetectable локальный профиль хранится непосредственно на устройстве и доступен только с этого устройства, а облачный профиль хранится в облачном хранилище и доступен для использования с любого устройства. Также облачные профили можно сделать локальными и наоборот: если нужно сохранить профили только на своём устройстве, их можно сохранить в локальном формате, а если требуется получать доступ к аккаунтам с разных устройств, можно сделать локальный профиль облачным.","https://support.rentman.io/hc/ru/articles/360014204180-%D0%A3%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B3%D0%BB%D0%BE%D0%B1%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%BC-%D0%BF%D1%80%D0%BE%D1%84%D0%B8%D0%BB%D0%B5%D0%BC-%D0%B8-%D1%80%D0%B0%D0%B1%D0%BE%D1%87%D0%B8%D0%BC%D0%B8-%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D1%81%D1%82%D0%B2%D0%B0%D0%BC%D0%B8 | https://docs.undetectable.io/ru/teamwork/cloud-profiles/"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_lokalnym_i_vneshnim_ip_43025409","В чем разница между локальным и внешним IP при размещении веб-сайтов?","Разница между локальным и внешним IP при размещении веб-сайтов заключается в области видимости и уникальности адресов. Локальный (внутренний) IP используется в рамках одной частной сети, такой как домашняя или офисная.  Такие адреса не видны в интернете и предназначены для обеспечения связи между устройствами в пределах одной сети.  Локальные IP-адреса уникальны в рамках локальной сети, но могут повторяться в разных локальных сетях. Внешний (публичный) IP виден в интернете и присваивается интернет-провайдером.  Через внешний IP-адрес проходит весь интернет-трафик, направляемый в локальную сеть или из неё.  В отличие от локальных адресов, внешние IP-адреса должны быть уникальными по всему интернету. Ещё одно различие заключается в том, что локальные IP-адреса позволяют организовать безопасное и контролируемое взаимодействие устройств внутри сети, а внешний IP-адрес необходим для взаимодействия с устройствами и сервисами в интернете. При размещении на хостинге веб-сайту обычно присваивается внешний статический IP-адрес сервера, на котором он размещён.","https://www.securitylab.ru/blog/personal/paragraph/353581.php | https://www.nic.ru/info/blog/dedicated-ip-address/ | https://moskva.beeline.ru/shop/review/staticheskij-ip-adres-osobennosti-otlichie-ot-dinamicheskogo-ip/"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_neogranichennym_i_ogranichennym_27ca97a7","В чем разница между неограниченным и ограниченным доступом в информационных системах?","Разница между неограниченным и ограниченным доступом в информационных системах заключается в уровне полномочий, которые предоставляются пользователям. Неограниченный доступ предполагает полные права на работу с ресурсами системы, например, возможность работать с критически важными ресурсами, базами данных, оборудованием.  Такой доступ может быть привилегированным, если пользователю предоставлены права администратора. Ограниченный доступ — это набор полномочий, разрешающий работать с ресурсами, но с некоторыми ограничениями.  Например, некоторым сотрудникам не нужен полный набор привилегий, включенных в их роль, поэтому можно дополнительно ввести ряд ограничений. Также к информации ограниченного доступа относятся данные, к которым доступ ограничен нормативным актом или законом.  Чтобы информация рассматривалась как информация с ограниченным доступом, она должна быть документированной, то есть зафиксированной на материальном носителе, и должен существовать нормативный акт или закон, в соответствии с которым происходит ограничение доступа.","https://rt-solar.ru/products/solar_inrights/blog/4819/ | https://www.it-grad.ru/blog/obrabotka-i-zashhita-personalnyx-dannyx-chasto-zadavaemye-voprosy"
"https://ya.ru/neurum/c/tehnologii/q/v_chem_raznica_mezhdu_oblachnymi_i_lokalnymi_538686e1","В чем разница между облачными и локальными системами видеонаблюдения","Разница между облачными и локальными системами видеонаблюдения заключается в следующем: Облачное видеонаблюдение работает с удалённым сервером (облаком) и предоставляет доступ в реальном времени к видеосигналу и архивным данным отснятыми камерами.  Видео записываются, обрабатываются и хранятся на удалённых серверах провайдера.  За безопасность данных отвечает провайдер: он шифрует информацию и создаёт резервные копии. Локальное видеонаблюдение — комплекс систем видеонадзора, состоящий из камер и записывающего оборудования (видеорегистратора или видеосервера).  Видео записывается и хранится на собственных серверах пользователя.  Он сам покупает, настраивает и обслуживает оборудование, либо может обратиться к подрядчику.  Такой способ организации позволяет не зависеть от интернета. Таким образом, основное отличие в том, что при облачном видеонаблюдении видео записываются, обрабатываются и хранятся в облаке, а при локальном — на собственных серверах пользователя. Выбор между облачными и локальными системами видеонаблюдения зависит от конкретных задач и условий эксплуатации.","https://vk.com/@goodlineb2b-sravnenie-oblachnogo-i-lokalnogo-videonabludeniya | https://moscow.b2b.dom.ru/glossary/lokalnoe-videonabludenie | https://meldana.com/services/videonablyudenie/oblachnoe-videonablyudenie-ili-lokalnyy-registrator-chto-vybrat/"
